"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000322","GO:0000322","storage vacuole","2/68","12/25124",0.000468123822457076,0.00561748586948491,0.0049276191837587,"GAMMA-TIP/AQP1",2
"GO:0000326","GO:0000326","protein storage vacuole","2/68","12/25124",0.000468123822457076,0.00561748586948491,0.0049276191837587,"GAMMA-TIP/AQP1",2
"GO:0019005","GO:0019005","SCF ubiquitin ligase complex","2/68","80/25124",0.0199144260375046,0.159315408300037,0.139750358157927,"ATSKP2;2/SLY2",2
"GO:0009705","GO:0009705","plant-type vacuole membrane","2/68","129/25124",0.0478286662632794,0.286971997579676,0.251729822438313,"GAMMA-TIP/AQP1",2
"GO:0099503","GO:0099503","secretory vesicle","2/68","174/25124",0.0807667679909246,0.332642558688744,0.291791718148021,"NA/AT-BETA-AMY",2
"GO:0000325","GO:0000325","plant-type vacuole","2/68","177/25124",0.0831606396721859,0.332642558688744,0.291791718148021,"GAMMA-TIP/AQP1",2
"GO:0009505","GO:0009505","plant-type cell wall","2/68","235/25124",0.133155312905263,0.375894510155044,0.329732026451793,"NA/AQP1",2
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","2/68","241/25124",0.138660322158829,0.375894510155044,0.329732026451793,"ATSKP2;2/SLY2",2
"GO:0005881","GO:0005881","cytoplasmic microtubule","1/68","56/25124",0.140960441308142,0.375894510155044,0.329732026451793,"ATPCAP1",1
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","2/68","273/25124",0.168791345270078,0.405099228648187,0.355350200568585,"AST12/ATPCAP1",2
"GO:0000151","GO:0000151","ubiquitin ligase complex","2/68","318/25124",0.212764641277429,0.464213762787117,0.407205055076419,"ATSKP2;2/SLY2",2
"GO:0005887","GO:0005887","integral component of plasma membrane","1/68","98/25124",0.233651879330975,0.467303758661951,0.409915577773641,"AST12",1
"GO:0005874","GO:0005874","microtubule","1/68","169/25124",0.368445940341634,0.555924942376196,0.487653458224733,"ATPCAP1",1
"GO:0046658","GO:0046658","anchored component of plasma membrane","1/68","174/25124",0.377004480128508,0.555924942376196,0.487653458224733,"ATPCAP1",1
"GO:0099081","GO:0099081","supramolecular polymer","1/68","184/25124",0.393780167516472,0.555924942376196,0.487653458224733,"ATPCAP1",1
"GO:0099512","GO:0099512","supramolecular fiber","1/68","184/25124",0.393780167516472,0.555924942376196,0.487653458224733,"ATPCAP1",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/68","184/25124",0.393780167516472,0.555924942376196,0.487653458224733,"ATPCAP1",1
"GO:0015630","GO:0015630","microtubule cytoskeleton","1/68","255/25124",0.500743116630366,0.639820755330712,0.561246276605888,"ATPCAP1",1
"GO:0099080","GO:0099080","supramolecular complex","1/68","290/25124",0.546396918737353,0.639820755330712,0.561246276605888,"ATPCAP1",1
"GO:0031225","GO:0031225","anchored component of membrane","1/68","315/25124",0.576462979965876,0.639820755330712,0.561246276605888,"ATPCAP1",1
"GO:0005777","GO:0005777","peroxisome","1/68","324/25124",0.586798817449178,0.639820755330712,0.561246276605888,"NA",1
"GO:0042579","GO:0042579","microbody","1/68","324/25124",0.586798817449178,0.639820755330712,0.561246276605888,"NA",1
"GO:0005856","GO:0005856","cytoskeleton","1/68","348/25124",0.613161557191932,0.639820755330712,0.561246276605888,"ATPCAP1",1
"GO:0016021","GO:0016021","integral component of membrane","1/68","421/25124",0.683575704676862,0.683575704676862,0.599627811120054,"AST12",1
