"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir08Ox-b05450.2",3.86659701523887e-194,0.58889182451933,0.101,0.007,7.64542227823182e-190,"Chir08Ox-b05450.2"
"Chir08Ox-b07790.2",9.6680279644716e-132,0.261672669515729,0.107,0.011,1.91165916941497e-127,"Chir08Ox-b07790.2"
"Chir04Ox-b27190.2",0,1.063976074818,0.205,0.012,0,"Chir04Ox-b27190.2"
"Chir07Ox-b15580.2",0,0.321170708078923,0.177,0.012,0,"Chir07Ox-b15580.2"
"Chir02Ox-b14590.2",2.107532974598e-253,0.35341888948803,0.154,0.012,4.16722495067263e-249,"Chir02Ox-b14590.2"
"Chir02Ox-b01310.2",1.80935500231364e-297,0.25176232598576,0.176,0.013,3.57763764607476e-293,"Chir02Ox-b01310.2"
"Chir08Ox-b29930.2",7.47912707524895e-179,0.327682239949544,0.136,0.013,1.47884779658898e-174,"Chir08Ox-b29930.2"
"Chir07Ox-b08600.2",1.25885076076314e-159,0.295730189205976,0.142,0.016,2.48912560925696e-155,"Chir07Ox-b08600.2"
"Chir04Ox-b05280.2",2.4161702736832e-130,0.294205335411374,0.13,0.016,4.77749348215379e-126,"Chir04Ox-b05280.2"
"Chir06Ox-b31640.2",1.28591438580708e-128,0.278752017159491,0.132,0.017,2.54263851505634e-124,"Chir06Ox-b31640.2"
"Chir03Ox-b17400.2",3.43990398265005e-200,0.471364000945342,0.165,0.018,6.80172214489394e-196,"Chir03Ox-b17400.2"
"Chir01Ox-b23570.2",1.31777030022857e-120,0.346345895795907,0.13,0.018,2.60562721464195e-116,"Chir01Ox-b23570.2"
"Chir07Ox-b37250.2",2.35180822490643e-297,0.395024655219536,0.208,0.019,4.65023040310749e-293,"Chir07Ox-b37250.2"
"Chir06Ox-b26410.2",9.48742118732711e-214,0.383082293747441,0.179,0.019,1.87594779137019e-209,"Chir06Ox-b26410.2"
"Chir02Ox-b20850.2",4.71673491902096e-103,0.414204873426763,0.13,0.02,9.32639995538015e-99,"Chir02Ox-b20850.2"
"Chir07Ox-b22030.2",3.77900365751411e-221,0.354127584513926,0.193,0.021,7.47222393200265e-217,"Chir07Ox-b22030.2"
"Chir03Ox-b21330.2",7.32958604716801e-202,0.328137627580292,0.183,0.021,1.44927904910653e-197,"Chir03Ox-b21330.2"
"Chir02Ox-b00430.2",3.54043039064444e-238,0.518854106639413,0.202,0.022,7.00049301142126e-234,"Chir02Ox-b00430.2"
"Chir06Ox-b07030.2",1.42984176252518e-205,0.253129742639667,0.187,0.022,2.82722611704105e-201,"Chir06Ox-b07030.2"
"Chir01Ox-b13430.2",4.38887310459033e-195,0.676692290183518,0.185,0.022,8.67811878970647e-191,"Chir01Ox-b13430.2"
"Chir02Ox-b08960.2",8.54994110044096e-192,0.350115038415716,0.181,0.022,1.69057985379019e-187,"Chir02Ox-b08960.2"
"Chir01Ox-b13030.2",0,0.789513326468255,0.264,0.023,0,"Chir01Ox-b13030.2"
"Chir04Ox-b02300.2",1.10224710964919e-100,0.373496935007221,0.138,0.023,2.17947320990934e-96,"Chir04Ox-b02300.2"
"Chir08Ox-b17010.2",2.34507113037485e-267,0.415581594397216,0.223,0.024,4.63690914609019e-263,"Chir08Ox-b17010.2"
"Chir02Ox-b03030.2",6.05769836429962e-258,0.481892918175061,0.22,0.024,1.19778869757296e-253,"Chir02Ox-b03030.2"
"Chir08Ox-b24860.2",2.45819028155558e-185,0.625354983237123,0.185,0.024,4.86057964371986e-181,"Chir08Ox-b24860.2"
"Chir01Ox-b01410.2",0,0.504852523534025,0.271,0.026,0,"Chir01Ox-b01410.2"
"Chir08Ox-b30170.2",3.05827409730873e-113,1.1090036924586,0.156,0.026,6.04712537260855e-109,"Chir08Ox-b30170.2"
"Chir01Ox-b27850.2",1.14809331312537e-235,0.710608139545077,0.225,0.027,2.27012490804279e-231,"Chir01Ox-b27850.2"
"Chir07Ox-b03800.2",1.07105113878935e-166,0.34417093383746,0.188,0.027,2.11778941672818e-162,"Chir07Ox-b03800.2"
"Chir08Ox-b15700.2",5.73008726816175e-137,0.296581654394459,0.177,0.028,1.13301015553362e-132,"Chir08Ox-b15700.2"
"Chir04Ox-b12300.2",3.11246989301194e-135,0.375168635978313,0.177,0.028,6.1542867194525e-131,"Chir04Ox-b12300.2"
"Chir02Ox-b18630.2",3.61704083849817e-123,0.316734857266908,0.167,0.028,7.15197484996242e-119,"Chir02Ox-b18630.2"
"Chir08Ox-b02700.2",2.32192985916862e-119,0.507801038104663,0.166,0.028,4.59115191053411e-115,"Chir08Ox-b02700.2"
"Chir04Ox-b26260.2",3.15150818694297e-181,0.461423243647766,0.207,0.029,6.23147713804233e-177,"Chir04Ox-b26260.2"
"Chir07Ox-b22440.2",1.88421709690787e-137,0.290160091604028,0.179,0.029,3.72566246571593e-133,"Chir07Ox-b22440.2"
"Chir06Ox-b33630.2",4.00970904916818e-265,0.852001250622147,0.249,0.03,7.92839770292025e-261,"Chir06Ox-b33630.2"
"Chir02Ox-b09980.2",1.92161354336573e-192,0.371319874359695,0.214,0.03,3.79960645929706e-188,"Chir02Ox-b09980.2"
"Chir02Ox-b16410.2",5.95031030305916e-167,0.501833916765092,0.205,0.031,1.17655485622389e-162,"Chir02Ox-b16410.2"
"Chir06Ox-b09460.2",8.27025572033353e-148,0.588409208498628,0.193,0.031,1.63527766358155e-143,"Chir06Ox-b09460.2"
"Chir05Ox-b01810.2",0,0.775387758789716,0.309,0.032,0,"Chir05Ox-b01810.2"
