"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir08Ox-b17810.2",0,0.265062130144582,0.273,0.041,0,"Chir08Ox-b17810.2"
"Chir04Ox-b16340.2",3.54864356119267e-251,0.322638401285785,0.269,0.062,7.01673291354627e-247,"Chir04Ox-b16340.2"
"Chir07Ox-b11460.2",5.10691246544649e-196,0.291477556513622,0.251,0.065,1.00978980179274e-191,"Chir07Ox-b11460.2"
"Chir08Ox-b18100.2",6.44371314380935e-259,0.676181392572272,0.281,0.067,1.27411539992542e-254,"Chir08Ox-b18100.2"
"Chir06Ox-b32080.2",1.10535667363033e-144,0.251092486576972,0.238,0.072,2.18562175076926e-140,"Chir06Ox-b32080.2"
"Chir05Ox-b21740.2",0,0.267514638922922,0.385,0.077,0,"Chir05Ox-b21740.2"
"Chir05Ox-b16620.2",0,0.912638580780027,0.489,0.078,0,"Chir05Ox-b16620.2"
"Chir07Ox-b21320.2",2.85598560262697e-155,0.255715503295649,0.256,0.079,5.64714033207432e-151,"Chir07Ox-b21320.2"
"Chir03Ox-b35140.2",0,0.374707476756623,0.449,0.08,0,"Chir03Ox-b35140.2"
"Chir05Ox-b21300.2",0,0.304597285752514,0.461,0.08,0,"Chir05Ox-b21300.2"
"Chir01Ox-b16130.2",0,0.341565591037149,0.445,0.083,0,"Chir01Ox-b16130.2"
"Chir07Ox-b25670.2",0,0.262418805581685,0.419,0.083,0,"Chir07Ox-b25670.2"
"Chir01Ox-b16660.2",0,0.462069943005445,0.444,0.085,0,"Chir01Ox-b16660.2"
"Chir01Ox-b23560.2",0,0.3283406803305,0.42,0.086,0,"Chir01Ox-b23560.2"
"Chir03Ox-b10770.2",0,0.585034463098218,0.46,0.087,0,"Chir03Ox-b10770.2"
"Chir03Ox-b12040.2",0,1.30031713687235,0.491,0.087,0,"Chir03Ox-b12040.2"
"Chir02Ox-b16200.2",3.26206023219145e-300,0.380889962455337,0.354,0.088,6.45007169711216e-296,"Chir02Ox-b16200.2"
"Chir03Ox-b09520.2",0,0.331047452498091,0.506,0.089,0,"Chir03Ox-b09520.2"
"Chir01Ox-b32830.2",0,0.262882750346894,0.448,0.09,0,"Chir01Ox-b32830.2"
"Chir03Ox-b30200.2",0,0.509883614634579,0.502,0.092,0,"Chir03Ox-b30200.2"
"Chir08Ox-b30340.2",0,1.47194555399793,0.408,0.093,0,"Chir08Ox-b30340.2"
"Chir05Ox-b28940.2",0,0.369436932967027,0.548,0.094,0,"Chir05Ox-b28940.2"
"Chir05Ox-b17110.2",6.07973162307896e-184,0.518012934283856,0.301,0.094,1.2021453338314e-179,"Chir05Ox-b17110.2"
"Chir01Ox-b06000.2",0,0.272335625502175,0.468,0.095,0,"Chir01Ox-b06000.2"
"Chir03Ox-b31960.2",0,0.607353261175806,0.562,0.096,0,"Chir03Ox-b31960.2"
"Chir05Ox-b17060.2",6.17638770579095e-270,0.376113259411064,0.36,0.098,1.22125714106605e-265,"Chir05Ox-b17060.2"
