"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir06Ox-b13230.2",2.37865170861121e-230,0.281593289071232,0.131,0.002,4.70330802343694e-226,"Chir06Ox-b13230.2"
"Chir01Ox-b36600.2",0,0.253675168786741,0.18,0.003,0,"Chir01Ox-b36600.2"
"Chir08Ox-b23570.2",0,0.259375344702284,0.202,0.003,0,"Chir08Ox-b23570.2"
"Chir02Ox-b13370.2",1.07250130037789e-161,0.341268893726129,0.115,0.003,2.12065682123719e-157,"Chir02Ox-b13370.2"
"Chir07Ox-b28870.2",0,0.557181569259771,0.197,0.004,0,"Chir07Ox-b28870.2"
"Chir01Ox-b24440.2",1.18255117648505e-187,0.587557899348857,0.158,0.005,2.3382584412639e-183,"Chir01Ox-b24440.2"
"Chir03Ox-b16280.2",6.07815984295167e-117,0.366518658351669,0.137,0.005,1.20183454574683e-112,"Chir03Ox-b16280.2"
"Chir03Ox-b23740.2",0,0.578181069659881,0.251,0.006,0,"Chir03Ox-b23740.2"
"Chir03Ox-b34160.2",0,0.446337698092768,0.24,0.006,0,"Chir03Ox-b34160.2"
"Chir05Ox-b23900.2",1.05600403334367e-139,0.27819094054627,0.158,0.006,2.08803677513044e-135,"Chir05Ox-b23900.2"
"Chir05Ox-b02910.2",3.06847673385383e-76,0.307766556144012,0.12,0.007,6.06729904584917e-72,"Chir05Ox-b02910.2"
"Chir06Ox-b35090.2",1.95260014351347e-181,1.40961110614958,0.208,0.008,3.86087626376919e-177,"Chir06Ox-b35090.2"
"Chir02Ox-b03100.2",0,1.86640642184196,0.634,0.009,0,"Chir02Ox-b03100.2"
"Chir02Ox-b17040.2",0,1.23487825917622,0.639,0.01,0,"Chir02Ox-b17040.2"
"Chir03Ox-b11630.2",1.4262973500476e-305,0.402249469515993,0.306,0.01,2.82021775024912e-301,"Chir03Ox-b11630.2"
"Chir03Ox-b21630.2",0,0.817899851629073,0.41,0.011,0,"Chir03Ox-b21630.2"
"Chir03Ox-b11640.2",7.0288011028698e-273,0.590453383697413,0.301,0.011,1.38980484207044e-268,"Chir03Ox-b11640.2"
"Chir02Ox-b16050.2",4.45728118324482e-149,0.279654735737791,0.219,0.011,8.81338208362999e-145,"Chir02Ox-b16050.2"
"Chir08Ox-b07900.2",6.15696867318562e-117,0.391513243178005,0.191,0.011,1.21741741574899e-112,"Chir08Ox-b07900.2"
"Chir03Ox-b09230.2",7.46157693879914e-109,0.314153010003139,0.186,0.011,1.47537760810875e-104,"Chir03Ox-b09230.2"
"Chir07Ox-b33780.2",0,0.629267172556901,0.41,0.013,0,"Chir07Ox-b33780.2"
"Chir03Ox-b33180.2",6.97940061331414e-256,0.546008829789089,0.311,0.013,1.38003688327061e-251,"Chir03Ox-b33180.2"
"Chir05Ox-b21370.2",6.7776434295091e-99,0.764544566340838,0.197,0.013,1.34014343531683e-94,"Chir05Ox-b21370.2"
"Chir08Ox-b10180.2",0,2.4018922265435,0.694,0.014,0,"Chir08Ox-b10180.2"
"Chir04Ox-b11850.2",3.74388934328303e-151,0.470174508814188,0.251,0.014,7.40279239847354e-147,"Chir04Ox-b11850.2"
"Chir03Ox-b10170.2",6.45515359668977e-34,0.25639568016763,0.12,0.014,1.27637752067347e-29,"Chir03Ox-b10170.2"
"Chir03Ox-b34460.2",2.48928788219865e-123,0.268970692046773,0.23,0.015,4.92206892947139e-119,"Chir03Ox-b34460.2"
"Chir08Ox-b11580.2",1.59451067954971e-70,0.461813252668693,0.175,0.015,3.15282596667365e-66,"Chir08Ox-b11580.2"
"Chir01Ox-b24570.2",3.00910706577154e-80,0.624725931836606,0.191,0.016,5.94990740115006e-76,"Chir01Ox-b24570.2"
"Chir05Ox-b18730.2",1.2316607710007e-73,0.297449050116019,0.186,0.016,2.43536284249969e-69,"Chir05Ox-b18730.2"
"Chir07Ox-b32000.2",1.58924590634859e-37,0.282000671833534,0.137,0.016,3.14241593062307e-33,"Chir07Ox-b32000.2"
"Chir01Ox-b23240.2",0,0.835425653097228,0.481,0.017,0,"Chir01Ox-b23240.2"
"Chir05Ox-b29100.2",1.53040925059783e-22,0.252888019973991,0.109,0.017,3.0260782112071e-18,"Chir05Ox-b29100.2"
"Chir07Ox-b36270.2",5.24008103599478e-70,0.571757367056203,0.191,0.018,1.03612122324725e-65,"Chir07Ox-b36270.2"
"Chir03Ox-b11670.2",1.40187400953948e-168,1.78376149354444,0.306,0.019,2.77192547906242e-164,"Chir03Ox-b11670.2"
"Chir02Ox-b20050.2",4.42424506586318e-72,0.274604033800784,0.202,0.019,8.74805976873127e-68,"Chir02Ox-b20050.2"
"Chir01Ox-b23570.2",2.31755750970504e-36,0.274322347177674,0.148,0.019,4.58250646393978e-32,"Chir01Ox-b23570.2"
"Chir05Ox-b23360.2",7.54699536021381e-57,0.290045601774163,0.186,0.02,1.49226739257508e-52,"Chir05Ox-b23360.2"
"Chir06Ox-b35280.2",2.21947495206591e-73,0.31110976449739,0.213,0.021,4.38856782271992e-69,"Chir06Ox-b35280.2"
"Chir08Ox-b19950.2",2.96848585472969e-75,1.24192486363954,0.224,0.022,5.86958708055701e-71,"Chir08Ox-b19950.2"
"Chir06Ox-b12190.2",0,0.923708530382198,0.557,0.023,0,"Chir06Ox-b12190.2"
"Chir06Ox-b27250.2",6.33987264655202e-100,0.514187952951084,0.262,0.023,1.25358301840273e-95,"Chir06Ox-b27250.2"
"Chir06Ox-b26820.2",4.6722001864781e-46,0.250804093721578,0.18,0.023,9.23834142872314e-42,"Chir06Ox-b26820.2"
"Chir05Ox-b03500.2",4.81391172983816e-45,0.31895349136952,0.18,0.023,9.518547663409e-41,"Chir05Ox-b03500.2"
